feature_id,municipality_mapbiomas,abbrev_state,biome
18278,Bandeirantes do Tocantins,TO,CERRADO
18279,Barra do Ouro,TO,CERRADO
18280,Barrolândia,TO,CERRADO
18281,Bom Jesus do Tocantins,TO,CERRADO
18282,Brasilândia do Tocantins,TO,CERRADO
18283,Brejinho de Nazaré,TO,CERRADO
18284,Cachoeirinha,TO,CERRADO
18285,Campos Lindos,TO,CERRADO
18286,Cariri do Tocantins,TO,CERRADO
18287,Caseara,TO,CERRADO
18288,Centenário,TO,CERRADO
18289,Chapada de Areia,TO,CERRADO
18290,Chapada da Natividade,TO,CERRADO
18291,Colinas do Tocantins,TO,CERRADO
18292,Combinado,TO,CERRADO
18293,Conceição do Tocantins,TO,CERRADO
18294,Couto Magalhães,TO,CERRADO
18295,Cristalândia,TO,CERRADO
18296,Crixás do Tocantins,TO,CERRADO
18297,Darcinópolis,TO,CERRADO
18298,Dianópolis,TO,CERRADO
18299,Divinópolis do Tocantins,TO,CERRADO
18300,Dois Irmãos do Tocantins,TO,CERRADO
18301,Dueré,TO,CERRADO
18302,Fátima,TO,CERRADO
18303,Figueirópolis,TO,CERRADO
18304,Filadélfia,TO,CERRADO
18305,Formoso do Araguaia,TO,CERRADO
18306,Tabocão,TO,CERRADO
18307,Goianorte,TO,CERRADO
18308,Goiatins,TO,CERRADO
18309,Guaraí,TO,CERRADO
18310,Gurupi,TO,CERRADO
18311,Ipueiras,TO,CERRADO
18312,Itacajá,TO,CERRADO
18313,Itaguatins,TO,CERRADO
18314,Itapiratins,TO,CERRADO
18315,Jaú do Tocantins,TO,CERRADO
18316,Juarina,TO,CERRADO
18317,Lagoa da Confusão,TO,CERRADO
18318,Lagoa do Tocantins,TO,CERRADO
18319,Lajeado,TO,CERRADO
18320,Lavandeira,TO,CERRADO
18321,Lizarda,TO,CERRADO
18322,Luzinópolis,TO,CERRADO
18323,Marianópolis do Tocantins,TO,CERRADO
18324,Mateiros,TO,CERRADO
18325,Maurilândia do Tocantins,TO,CERRADO
18326,Miracema do Tocantins,TO,CERRADO
18327,Miranorte,TO,CERRADO
18328,Monte do Carmo,TO,CERRADO
18329,Monte Santo do Tocantins,TO,CERRADO
18330,Palmeiras do Tocantins,TO,CERRADO
18331,Natividade,TO,CERRADO
18332,Nazaré,TO,CERRADO
18333,Nova Olinda,TO,CERRADO
18334,Nova Rosalândia,TO,CERRADO
18335,Novo Acordo,TO,CERRADO
18336,Novo Alegre,TO,CERRADO
18337,Novo Jardim,TO,CERRADO
18338,Oliveira de Fátima,TO,CERRADO
18339,Palmeirante,TO,CERRADO
18340,Palmeirópolis,TO,CERRADO
18341,Paraíso do Tocantins,TO,CERRADO
18342,Paranã,TO,CERRADO
18343,Pau D'Arco,TO,CERRADO
18344,Pedro Afonso,TO,CERRADO
18345,Peixe,TO,CERRADO
18346,Pequizeiro,TO,CERRADO
18347,Colméia,TO,CERRADO
18348,Pindorama do Tocantins,TO,CERRADO
18349,Piraquê,TO,CERRADO
18350,Pium,TO,CERRADO
18351,Ponte Alta do Bom Jesus,TO,CERRADO
18352,Ponte Alta do Tocantins,TO,CERRADO
18353,Porto Alegre do Tocantins,TO,CERRADO
18354,Porto Nacional,TO,CERRADO
18355,Praia Norte,TO,CERRADO
18356,Presidente Kennedy,TO,CERRADO
18357,Pugmil,TO,CERRADO
18358,Recursolândia,TO,CERRADO
18359,Riachinho,TO,CERRADO
18360,Rio da Conceição,TO,CERRADO
18361,Rio dos Bois,TO,CERRADO
18362,Rio Sono,TO,CERRADO
18363,Sampaio,TO,CERRADO
18364,Sandolândia,TO,CERRADO
18365,Santa Maria do Tocantins,TO,CERRADO
18366,Santa Rita do Tocantins,TO,CERRADO
18367,Santa Rosa do Tocantins,TO,CERRADO
18368,Santa Tereza do Tocantins,TO,CERRADO
18369,Santa Terezinha do Tocantins,TO,CERRADO
18370,São Bento do Tocantins,TO,CERRADO
18371,São Félix do Tocantins,TO,CERRADO
18372,São Miguel do Tocantins,TO,CERRADO
18373,São Salvador do Tocantins,TO,CERRADO
18374,São Valério,TO,CERRADO
18375,Silvanópolis,TO,CERRADO
18376,Sítio Novo do Tocantins,TO,CERRADO
18377,Sucupira,TO,CERRADO
18378,Taguatinga,TO,CERRADO
18379,Taipas do Tocantins,TO,CERRADO
18380,Talismã,TO,CERRADO
18381,Palmas,TO,CERRADO
18382,Tocantínia,TO,CERRADO
18383,Tocantinópolis,TO,CERRADO
18384,Tupirama,TO,CERRADO
18385,Tupiratins,TO,CERRADO
18386,Wanderlândia,TO,CERRADO
18387,Afonso Cunha,MA,CERRADO
18388,Água Doce do Maranhão,MA,CERRADO
18389,Aldeias Altas,MA,CERRADO
18390,Alto Alegre do Maranhão,MA,CERRADO
18391,Alto Parnaíba,MA,CERRADO
18392,Amarante do Maranhão,MA,CERRADO
18393,Anapurus,MA,CERRADO
18394,Araioses,MA,CERRADO
18395,Arame,MA,CERRADO
18396,Arari,MA,CERRADO
18397,Bacabal,MA,CERRADO
18398,Balsas,MA,CERRADO
18399,Barão de Grajaú,MA,CERRADO
18400,Barra do Corda,MA,CERRADO
18401,Barreirinhas,MA,CERRADO
18402,Belágua,MA,CERRADO
18403,Benedito Leite,MA,CERRADO
18404,Bernardo do Mearim,MA,CERRADO
18405,Bom Lugar,MA,CERRADO
18406,Brejo,MA,CERRADO
18407,Brejo de Areia,MA,CERRADO
18408,Buriti,MA,CERRADO
18409,Buriti Bravo,MA,CERRADO
18410,Buritirana,MA,CERRADO
18411,Cachoeira Grande,MA,CERRADO
18412,Campestre do Maranhão,MA,CERRADO
18413,Cantanhede,MA,CERRADO
18414,Capinzal do Norte,MA,CERRADO
18415,Carolina,MA,CERRADO
18416,Caxias,MA,CERRADO
18417,Chapadinha,MA,CERRADO
18418,Cidelândia,MA,CERRADO
18419,Codó,MA,CERRADO
18420,Coelho Neto,MA,CERRADO
18421,Colinas,MA,CERRADO
18422,Coroatá,MA,CERRADO
18423,Davinópolis,MA,CERRADO
18424,Dom Pedro,MA,CERRADO
18425,Duque Bacelar,MA,CERRADO
18426,Esperantinópolis,MA,CERRADO
18427,Estreito,MA,CERRADO
18428,Feira Nova do Maranhão,MA,CERRADO
18429,Fernando Falcão,MA,CERRADO
18430,Formosa da Serra Negra,MA,CERRADO
18431,Fortaleza dos Nogueiras,MA,CERRADO
18432,Fortuna,MA,CERRADO
18433,Gonçalves Dias,MA,CERRADO
18434,Governador Archer,MA,CERRADO
18435,Governador Edison Lobão,MA,CERRADO
18436,Governador Eugênio Barros,MA,CERRADO
18437,Governador Luiz Rocha,MA,CERRADO
18438,Graça Aranha,MA,CERRADO
18439,Grajaú,MA,CERRADO
18440,Humberto de Campos,MA,CERRADO
18441,Icatu,MA,CERRADO
18442,Igarapé Grande,MA,CERRADO
18443,Imperatriz,MA,CERRADO
18444,Itaipava do Grajaú,MA,CERRADO
18445,Itapecuru Mirim,MA,CERRADO
18446,Jatobá,MA,CERRADO
18447,Jenipapo dos Vieiras,MA,CERRADO
18448,João Lisboa,MA,CERRADO
18449,Joselândia,MA,CERRADO
18450,Lago da Pedra,MA,CERRADO
18451,Lago do Junco,MA,CERRADO
18452,Lagoa do Mato,MA,CERRADO
18453,Lago dos Rodrigues,MA,CERRADO
18454,Lagoa Grande do Maranhão,MA,CERRADO
18455,Lajeado Novo,MA,CERRADO
18456,Lima Campos,MA,CERRADO
18457,Loreto,MA,CERRADO
18458,Magalhães de Almeida,MA,CERRADO
18459,Marajá do Sena,MA,CERRADO
18460,Mata Roma,MA,CERRADO
18461,Matões,MA,CERRADO
18462,Matões do Norte,MA,CERRADO
18463,Milagres do Maranhão,MA,CERRADO
18464,Mirador,MA,CERRADO
18465,Miranda do Norte,MA,CERRADO
18466,Montes Altos,MA,CERRADO
18467,Morros,MA,CERRADO
18468,Nina Rodrigues,MA,CERRADO
18469,Nova Colinas,MA,CERRADO
18470,Nova Iorque,MA,CERRADO
18471,Paraibano,MA,CERRADO
18472,Parnarama,MA,CERRADO
18473,Passagem Franca,MA,CERRADO
18474,Pastos Bons,MA,CERRADO
18475,Paulino Neves,MA,CERRADO
18476,Paulo Ramos,MA,CERRADO
18477,Pedreiras,MA,CERRADO
18478,Peritoró,MA,CERRADO
18479,Pirapemas,MA,CERRADO
18480,Poção de Pedras,MA,CERRADO
18481,Porto Franco,MA,CERRADO
18482,Presidente Dutra,MA,CERRADO
18483,Presidente Juscelino,MA,CERRADO
18484,Presidente Vargas,MA,CERRADO
18485,Primeira Cruz,MA,CERRADO
18486,Riachão,MA,CERRADO
18487,Ribamar Fiquene,MA,CERRADO
18488,Sambaíba,MA,CERRADO
18489,Santa Filomena do Maranhão,MA,CERRADO
18490,Santa Quitéria do Maranhão,MA,CERRADO
18491,Santa Rita,MA,CERRADO
18492,Santana do Maranhão,MA,CERRADO
18493,Santo Amaro do Maranhão,MA,CERRADO
18494,Santo Antônio dos Lopes,MA,CERRADO
18495,São Benedito do Rio Preto,MA,CERRADO
18496,São Bernardo,MA,CERRADO
18497,São Domingos do Azeitão,MA,CERRADO
18498,São Domingos do Maranhão,MA,CERRADO
18499,São Félix de Balsas,MA,CERRADO
18500,São Francisco do Brejão,MA,CERRADO
18501,São Francisco do Maranhão,MA,CERRADO
18502,São João do Paraíso,MA,CERRADO
18503,São João do Soter,MA,CERRADO
18504,São João dos Patos,MA,CERRADO
18505,São José dos Basílios,MA,CERRADO
18506,São Luís Gonzaga do Maranhão,MA,CERRADO
18507,São Mateus do Maranhão,MA,CERRADO
18508,São Pedro dos Crentes,MA,CERRADO
18509,São Raimundo das Mangabeiras,MA,CERRADO
18510,São Raimundo do Doca Bezerra,MA,CERRADO
18511,São Roberto,MA,CERRADO
18512,Senador Alexandre Costa,MA,CERRADO
18513,Senador La Rocque,MA,CERRADO
18514,Sítio Novo,MA,CERRADO
18515,Sucupira do Norte,MA,CERRADO
18516,Sucupira do Riachão,MA,CERRADO
18517,Tasso Fragoso,MA,CERRADO
18518,Timbiras,MA,CERRADO
18519,Timon,MA,CERRADO
18520,Trizidela do Vale,MA,CERRADO
18521,Tuntum,MA,CERRADO
18522,Tutóia,MA,CERRADO
18523,Urbano Santos,MA,CERRADO
18524,Vargem Grande,MA,CERRADO
18525,Agricolândia,PI,CERRADO
18526,Água Branca,PI,CERRADO
18527,Alto Longá,PI,CERRADO
18528,Altos,PI,CERRADO
18529,Alvorada do Gurguéia,PI,CERRADO
18530,Amarante,PI,CERRADO
18531,Angical do Piauí,PI,CERRADO
18532,Antônio Almeida,PI,CERRADO
18533,Aroazes,PI,CERRADO
18534,Arraial,PI,CERRADO
18535,Baixa Grande do Ribeiro,PI,CERRADO
18536,Barra D'Alcântara,PI,CERRADO
18537,Barras,PI,CERRADO
18538,Barreiras do Piauí,PI,CERRADO
18539,Barro Duro,PI,CERRADO
18540,Batalha,PI,CERRADO
18541,Beneditinos,PI,CERRADO
18542,Bertolínia,PI,CERRADO
18543,Boa Hora,PI,CERRADO
18544,Bom Jesus,PI,CERRADO
18545,Bom Princípio do Piauí,PI,CERRADO
18546,Boqueirão do Piauí,PI,CERRADO
18547,Brasileira,PI,CERRADO
18548,Buriti dos Lopes,PI,CERRADO
18549,Buriti dos Montes,PI,CERRADO
18550,Cabeceiras do Piauí,PI,CERRADO
18551,Campo Largo do Piauí,PI,CERRADO
18552,Campo Maior,PI,CERRADO
18553,Canavieira,PI,CERRADO
18554,Capitão de Campos,PI,CERRADO
18555,Caraúbas do Piauí,PI,CERRADO
18556,Castelo do Piauí,PI,CERRADO
18557,Caxingó,PI,CERRADO
18558,Cocal,PI,CERRADO
18559,Cocal de Telha,PI,CERRADO
18560,Cocal dos Alves,PI,CERRADO
18561,Coivaras,PI,CERRADO
18562,Colônia do Gurguéia,PI,CERRADO
18563,Corrente,PI,CERRADO
18564,Cristalândia do Piauí,PI,CERRADO
18565,Cristino Castro,PI,CERRADO
18566,Curimatá,PI,CERRADO
18567,Currais,PI,CERRADO
18568,Curralinhos,PI,CERRADO
18569,Demerval Lobão,PI,CERRADO
18570,Elesbão Veloso,PI,CERRADO
18571,Eliseu Martins,PI,CERRADO
18572,Esperantina,PI,CERRADO
18573,Flores do Piauí,PI,CERRADO
18574,Floriano,PI,CERRADO
18575,Francinópolis,PI,CERRADO
18576,Francisco Ayres,PI,CERRADO
18577,Gilbués,PI,CERRADO
18578,Guadalupe,PI,CERRADO
18579,Guaribas,PI,CERRADO
18580,Hugo Napoleão,PI,CERRADO
18581,Ilha Grande,PI,CERRADO
18582,Inhuma,PI,CERRADO
18583,Ipiranga do Piauí,PI,CERRADO
18584,Itaueira,PI,CERRADO
18585,Jardim do Mulato,PI,CERRADO
18586,Jatobá do Piauí,PI,CERRADO
18587,Jerumenha,PI,CERRADO
18588,Joaquim Pires,PI,CERRADO
18589,Joca Marques,PI,CERRADO
18590,José de Freitas,PI,CERRADO
18591,Juazeiro do Piauí,PI,CERRADO
18592,Júlio Borges,PI,CERRADO
18593,Lagoinha do Piauí,PI,CERRADO
18594,Lagoa Alegre,PI,CERRADO
18595,Lagoa de São Francisco,PI,CERRADO
18596,Lagoa do Piauí,PI,CERRADO
18597,Lagoa do Sítio,PI,CERRADO
18598,Landri Sales,PI,CERRADO
18599,Luzilândia,PI,CERRADO
18600,Madeiro,PI,CERRADO
18601,Manoel Emídio,PI,CERRADO
18602,Marcos Parente,PI,CERRADO
18603,Matias Olímpio,PI,CERRADO
18604,Miguel Alves,PI,CERRADO
18605,Miguel Leão,PI,CERRADO
18606,Milton Brandão,PI,CERRADO
18607,Monsenhor Gil,PI,CERRADO
18608,Monte Alegre do Piauí,PI,CERRADO
18609,Morro Cabeça no Tempo,PI,CERRADO
18610,Morro do Chapéu do Piauí,PI,CERRADO
18611,Murici dos Portelas,PI,CERRADO
18612,Nazaré do Piauí,PI,CERRADO
18613,Nazária,PI,CERRADO
18614,Nossa Senhora de Nazaré,PI,CERRADO
18615,Nossa Senhora dos Remédios,PI,CERRADO
18616,Novo Oriente do Piauí,PI,CERRADO
18617,Novo Santo Antônio,PI,CERRADO
18618,Oeiras,PI,CERRADO
18619,Olho D'Água do Piauí,PI,CERRADO
18620,Palmeira do Piauí,PI,CERRADO
18621,Palmeirais,PI,CERRADO
18622,Parnaguá,PI,CERRADO
18623,Parnaíba,PI,CERRADO
18624,Passagem Franca do Piauí,PI,CERRADO
18625,Pau D'Arco do Piauí,PI,CERRADO
18626,Pedro II,PI,CERRADO
18627,Pimenteiras,PI,CERRADO
18628,Piracuruca,PI,CERRADO
18629,Piripiri,PI,CERRADO
18630,Porto,PI,CERRADO
18631,Porto Alegre do Piauí,PI,CERRADO
18632,Prata do Piauí,PI,CERRADO
18633,Redenção do Gurguéia,PI,CERRADO
18634,Regeneração,PI,CERRADO
18635,Riacho Frio,PI,CERRADO
18636,Ribeira do Piauí,PI,CERRADO
18637,Ribeiro Gonçalves,PI,CERRADO
18638,Santa Cruz dos Milagres,PI,CERRADO
18639,Santa Filomena,PI,CERRADO
18640,Santa Luz,PI,CERRADO
18641,Santa Rosa do Piauí,PI,CERRADO
18642,Santo Antônio dos Milagres,PI,CERRADO
18643,São Félix do Piauí,PI,CERRADO
18644,São Francisco do Piauí,PI,CERRADO
18645,São Gonçalo do Gurguéia,PI,CERRADO
18646,São Gonçalo do Piauí,PI,CERRADO
18647,São João da Serra,PI,CERRADO
18648,São João do Arraial,PI,CERRADO
18649,São José do Divino,PI,CERRADO
18650,São José do Peixe,PI,CERRADO
18651,São Miguel da Baixa Grande,PI,CERRADO
18652,São Miguel do Tapuio,PI,CERRADO
18653,São Pedro do Piauí,PI,CERRADO
18654,Sebastião Barros,PI,CERRADO
18655,Sebastião Leal,PI,CERRADO
18656,Sigefredo Pacheco,PI,CERRADO
18657,Tanque do Piauí,PI,CERRADO
18658,Teresina,PI,CERRADO
18659,União,PI,CERRADO
18660,Uruçuí,PI,CERRADO
18661,Valença do Piauí,PI,CERRADO
18662,Várzea Grande,PI,CERRADO
18663,Angical,BA,CERRADO
18664,Baianópolis,BA,CERRADO
18665,Barreiras,BA,CERRADO
18666,Bom Jesus da Lapa,BA,CERRADO
18667,Boquira,BA,CERRADO
18668,Botuporã,BA,CERRADO
18669,Brejolândia,BA,CERRADO
18670,Caculé,BA,CERRADO
18671,Caetité,BA,CERRADO
18672,Canápolis,BA,CERRADO
18673,Catolândia,BA,CERRADO
18674,Cocos,BA,CERRADO
18675,Condeúba,BA,CERRADO
18676,Cordeiros,BA,CERRADO
18677,Coribe,BA,CERRADO
18678,Correntina,BA,CERRADO
18679,Cotegipe,BA,CERRADO
18680,Cristópolis,BA,CERRADO
18681,Feira da Mata,BA,CERRADO
18682,Formosa do Rio Preto,BA,CERRADO
18683,Guanambi,BA,CERRADO
18684,Igaporã,BA,CERRADO
18685,Jaborandi,BA,CERRADO
18686,Jacaraci,BA,CERRADO
18687,Lagoa Real,BA,CERRADO
18688,Licínio de Almeida,BA,CERRADO
18689,Livramento de Nossa Senhora,BA,CERRADO
18690,Luís Eduardo Magalhães,BA,CERRADO
18691,Macaúbas,BA,CERRADO
18692,Mansidão,BA,CERRADO
18693,Matina,BA,CERRADO
18694,Mortugaba,BA,CERRADO
18695,Muquém do São Francisco,BA,CERRADO
18696,Oliveira dos Brejinhos,BA,CERRADO
18697,Paramirim,BA,CERRADO
18698,Paratinga,BA,CERRADO
18699,Pilão Arcado,BA,CERRADO
18700,Pindaí,BA,CERRADO
18701,Piripá,BA,CERRADO
18702,Riachão das Neves,BA,CERRADO
18703,Riacho de Santana,BA,CERRADO
18704,Santa Maria da Vitória,BA,CERRADO
18705,Santana,BA,CERRADO
18706,Santa Rita de Cássia,BA,CERRADO
18707,São Desidério,BA,CERRADO
18708,Serra Dourada,BA,CERRADO
18709,Tabocas do Brejo Velho,BA,CERRADO
18710,Tanque Novo,BA,CERRADO
18711,Tremedal,BA,CERRADO
18712,Urandi,BA,CERRADO
18713,Wanderley,BA,CERRADO
18714,Abadia dos Dourados,MG,CERRADO
18715,Abaeté,MG,CERRADO
18716,Água Boa,MG,CERRADO
18717,Água Comprida,MG,CERRADO
18718,Aguanil,MG,CERRADO
18719,Alfenas,MG,CERRADO
18720,Alpinópolis,MG,CERRADO
18721,Angelândia,MG,CERRADO
18722,Araçaí,MG,CERRADO
18723,Araçuaí,MG,CERRADO
18724,Araguari,MG,CERRADO
18725,Araporã,MG,CERRADO
18726,Arapuá,MG,CERRADO
18727,Araújos,MG,CERRADO
18728,Araxá,MG,CERRADO
18729,Arcos,MG,CERRADO
18730,Aricanduva,MG,CERRADO
18731,Arinos,MG,CERRADO
18732,Augusto de Lima,MG,CERRADO
18733,Baldim,MG,CERRADO
18734,Bambuí,MG,CERRADO
18735,Barão de Cocais,MG,CERRADO
18736,Belo Horizonte,MG,CERRADO
18737,Berilo,MG,CERRADO
18738,Betim,MG,CERRADO
18739,Biquinhas,MG,CERRADO
18740,Boa Esperança,MG,CERRADO
18741,Bocaiúva,MG,CERRADO
18742,Bom Despacho,MG,CERRADO
18743,Bom Jesus do Amparo,MG,CERRADO
18744,Bonfinópolis de Minas,MG,CERRADO
18745,Bonito de Minas,MG,CERRADO
18746,Botumirim,MG,CERRADO
18747,Brasilândia de Minas,MG,CERRADO
18748,Brasília de Minas,MG,CERRADO
18749,Buenópolis,MG,CERRADO
18750,Buritis,MG,CERRADO
18751,Buritizeiro,MG,CERRADO
18752,Cabeceira Grande,MG,CERRADO
18753,Cachoeira da Prata,MG,CERRADO
18754,Caetanópolis,MG,CERRADO
18755,Caeté,MG,CERRADO
18756,Campina Verde,MG,CERRADO
18757,Campo Azul,MG,CERRADO
18758,Campo Belo,MG,CERRADO
18759,Campo do Meio,MG,CERRADO
18760,Campo Florido,MG,CERRADO
18761,Campos Altos,MG,CERRADO
18762,Campos Gerais,MG,CERRADO
18763,Canápolis,MG,CERRADO
18764,Candeias,MG,CERRADO
18765,Capelinha,MG,CERRADO
18766,Capetinga,MG,CERRADO
18767,Capim Branco,MG,CERRADO
18768,Capinópolis,MG,CERRADO
18769,Capitólio,MG,CERRADO
18770,Carbonita,MG,CERRADO
18771,Carmo da Mata,MG,CERRADO
18772,Carmo do Cajuru,MG,CERRADO
18773,Carmo do Paranaíba,MG,CERRADO
18774,Carmo do Rio Claro,MG,CERRADO
18775,Carneirinho,MG,CERRADO
18776,Cascalho Rico,MG,CERRADO
18777,Cássia,MG,CERRADO
18778,Cedro do Abaeté,MG,CERRADO
18779,Centralina,MG,CERRADO
18780,Chapada do Norte,MG,CERRADO
18781,Chapada Gaúcha,MG,CERRADO
18782,Claraval,MG,CERRADO
18783,Claro dos Poções,MG,CERRADO
18784,Cláudio,MG,CERRADO
18785,Comendador Gomes,MG,CERRADO
18786,Conceição das Alagoas,MG,CERRADO
18787,Conceição do Mato Dentro,MG,CERRADO
18788,Conceição do Pará,MG,CERRADO
18789,Cônego Marinho,MG,CERRADO
18790,Confins,MG,CERRADO
18791,Congonhas do Norte,MG,CERRADO
18792,Conquista,MG,CERRADO
18793,Contagem,MG,CERRADO
18794,Coqueiral,MG,CERRADO
18795,Coração de Jesus,MG,CERRADO
18796,Cordisburgo,MG,CERRADO
18797,Corinto,MG,CERRADO
18798,Coromandel,MG,CERRADO
18799,Coronel Murta,MG,CERRADO
18800,Córrego Danta,MG,CERRADO
18801,Córrego Fundo,MG,CERRADO
18802,Couto de Magalhães de Minas,MG,CERRADO
18803,Cristais,MG,CERRADO
18804,Cristália,MG,CERRADO
18805,Cruzeiro da Fortaleza,MG,CERRADO
18806,Curral de Dentro,MG,CERRADO
18807,Curvelo,MG,CERRADO
18808,Datas,MG,CERRADO
18809,Delfinópolis,MG,CERRADO
18810,Diamantina,MG,CERRADO
18811,Divinópolis,MG,CERRADO
18812,Dom Bosco,MG,CERRADO
18813,Dores do Indaiá,MG,CERRADO
18814,Doresópolis,MG,CERRADO
18815,Douradoquara,MG,CERRADO
18816,Engenheiro Navarro,MG,CERRADO
18817,Esmeraldas,MG,CERRADO
18818,Espinosa,MG,CERRADO
18819,Estrela do Indaiá,MG,CERRADO
18820,Estrela do Sul,MG,CERRADO
18821,Felício dos Santos,MG,CERRADO
18822,São Gonçalo do Rio Preto,MG,CERRADO
18823,Felixlândia,MG,CERRADO
18824,Florestal,MG,CERRADO
18825,Formiga,MG,CERRADO
18826,Formoso,MG,CERRADO
18827,Fortuna de Minas,MG,CERRADO
18828,Francisco Badaró,MG,CERRADO
18829,Francisco Dumont,MG,CERRADO
18830,Francisco Sá,MG,CERRADO
18831,Fronteira,MG,CERRADO
18832,Fruta de Leite,MG,CERRADO
18833,Frutal,MG,CERRADO
18834,Funilândia,MG,CERRADO
18835,Glaucilândia,MG,CERRADO
18836,Gouveia,MG,CERRADO
18837,Grão Mogol,MG,CERRADO
18838,Grupiara,MG,CERRADO
18839,Guapé,MG,CERRADO
18840,Guaraciama,MG,CERRADO
18841,Guarda-Mor,MG,CERRADO
18842,Guimarânia,MG,CERRADO
18843,Gurinhatã,MG,CERRADO
18844,Ibiá,MG,CERRADO
18845,Ibiaí,MG,CERRADO
18846,Ibiracatu,MG,CERRADO
18847,Ibiraci,MG,CERRADO
18848,Icaraí de Minas,MG,CERRADO
18849,Igarapé,MG,CERRADO
18850,Igaratinga,MG,CERRADO
18851,Iguatama,MG,CERRADO
18852,Ilicínea,MG,CERRADO
18853,Indaiabira,MG,CERRADO
18854,Indianópolis,MG,CERRADO
18855,Inhaúma,MG,CERRADO
18856,Inimutaba,MG,CERRADO
18857,Ipiaçu,MG,CERRADO
18858,Iraí de Minas,MG,CERRADO
18859,Itabira,MG,CERRADO
18860,Itacambira,MG,CERRADO
18861,Itacarambi,MG,CERRADO
18862,Itaguara,MG,CERRADO
18863,Itamarandiba,MG,CERRADO
18864,Itambé do Mato Dentro,MG,CERRADO
18865,Itamogi,MG,CERRADO
18866,Itapagipe,MG,CERRADO
18867,Itapecerica,MG,CERRADO
18868,Itaú de Minas,MG,CERRADO
18869,Itaúna,MG,CERRADO
18870,Ituiutaba,MG,CERRADO
18871,Iturama,MG,CERRADO
18872,Jaboticatubas,MG,CERRADO
18873,Janaúba,MG,CERRADO
18874,Januária,MG,CERRADO
18875,Japaraíba,MG,CERRADO
18876,Japonvar,MG,CERRADO
18877,Jenipapo de Minas,MG,CERRADO
18878,Jequitaí,MG,CERRADO
18879,Jequitibá,MG,CERRADO
18880,João Pinheiro,MG,CERRADO
18881,Joaquim Felício,MG,CERRADO
18882,José Gonçalves de Minas,MG,CERRADO
18883,Josenópolis,MG,CERRADO
18884,Nova União,MG,CERRADO
18885,Juatuba,MG,CERRADO
18886,Juramento,MG,CERRADO
18887,Lagamar,MG,CERRADO
18888,Lagoa da Prata,MG,CERRADO
18889,Lagoa dos Patos,MG,CERRADO
18890,Lagoa Formosa,MG,CERRADO
18891,Lagoa Grande,MG,CERRADO
18892,Lagoa Santa,MG,CERRADO
18893,Lassance,MG,CERRADO
18894,Leandro Ferreira,MG,CERRADO
18895,Leme do Prado,MG,CERRADO
18896,Limeira do Oeste,MG,CERRADO
18897,Lontra,MG,CERRADO
18898,Luislândia,MG,CERRADO
18899,Luz,MG,CERRADO
18900,Manga,MG,CERRADO
18901,Maravilhas,MG,CERRADO
18902,Martinho Campos,MG,CERRADO
18903,Mateus Leme,MG,CERRADO
18904,Mato Verde,MG,CERRADO
18905,Matozinhos,MG,CERRADO
18906,Matutina,MG,CERRADO
18907,Medeiros,MG,CERRADO
18908,Minas Novas,MG,CERRADO
18909,Mirabela,MG,CERRADO
18910,Miravânia,MG,CERRADO
18911,Moema,MG,CERRADO
18912,Monjolos,MG,CERRADO
18913,Montalvânia,MG,CERRADO
18914,Monte Alegre de Minas,MG,CERRADO
18915,Monte Azul,MG,CERRADO
18916,Monte Carmelo,MG,CERRADO
18917,Monte Santo de Minas,MG,CERRADO
18918,Montes Claros,MG,CERRADO
18919,Montezuma,MG,CERRADO
18920,Morada Nova de Minas,MG,CERRADO
18921,Morro da Garça,MG,CERRADO
18922,Morro do Pilar,MG,CERRADO
18923,Natalândia,MG,CERRADO
18924,Nepomuceno,MG,CERRADO
18925,Ninheira,MG,CERRADO
18926,Nova Ponte,MG,CERRADO
18927,Nova Serrana,MG,CERRADO
18928,Novo Cruzeiro,MG,CERRADO
18929,Novorizonte,MG,CERRADO
18930,Olhos-d'Água,MG,CERRADO
18931,Onça de Pitangui,MG,CERRADO
18932,Padre Carvalho,MG,CERRADO
18933,Paineiras,MG,CERRADO
18934,Pains,MG,CERRADO
18935,Papagaios,MG,CERRADO
18936,Paracatu,MG,CERRADO
18937,Pará de Minas,MG,CERRADO
18938,Paraopeba,MG,CERRADO
18939,Passos,MG,CERRADO
18940,Patis,MG,CERRADO
18941,Patos de Minas,MG,CERRADO
18942,Patrocínio,MG,CERRADO
18943,Pedras de Maria da Cruz,MG,CERRADO
18944,Pedrinópolis,MG,CERRADO
18945,Pedro Leopoldo,MG,CERRADO
18946,Pequi,MG,CERRADO
18947,Perdigão,MG,CERRADO
18948,Perdizes,MG,CERRADO
18949,Pimenta,MG,CERRADO
18950,Pintópolis,MG,CERRADO
18951,Pirajuba,MG,CERRADO
18952,Pirapora,MG,CERRADO
18953,Pitangui,MG,CERRADO
18954,Piumhi,MG,CERRADO
18955,Planura,MG,CERRADO
18956,Pompéu,MG,CERRADO
18957,Ponto Chique,MG,CERRADO
18958,Porteirinha,MG,CERRADO
18959,Prata,MG,CERRADO
18960,Pratápolis,MG,CERRADO
18961,Pratinha,MG,CERRADO
18962,Presidente Juscelino,MG,CERRADO
18963,Presidente Kubitschek,MG,CERRADO
18964,Presidente Olegário,MG,CERRADO
18965,Prudente de Morais,MG,CERRADO
18966,Quartel Geral,MG,CERRADO
18967,Riachinho,MG,CERRADO
